"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/09","18:48","1.174","-","2.54"
"2020/06/09","18:54","1.181","-","2.56"
"2020/06/09","19:00","1.187","-","2.54"
"2020/06/09","19:06","1.193","-","2.53"
"2020/06/09","19:12","1.198","-","2.59"
"2020/06/09","19:18","1.204","-","2.57"
"2020/06/09","19:24","1.209","-","2.56"
"2020/06/09","19:30","1.213","-","2.59"
"2020/06/09","19:36","1.217","-","2.58"
"2020/06/09","19:42","1.221","-","2.57"
"2020/06/09","19:48","1.225","-","2.58"
"2020/06/09","19:54","1.228","-","2.57"
"2020/06/09","20:00","1.231","-","2.59"
"2020/06/09","20:06","1.234","-","2.61"
"2020/06/09","20:12","1.236","-","2.6"
"2020/06/09","20:18","1.239","-","2.61"
"2020/06/09","20:24","1.24","-","2.59"
"2020/06/09","20:30","1.242","-","2.64"
"2020/06/09","20:36","1.243","-","2.62"
"2020/06/09","20:42","1.244","-","2.65"
"2020/06/09","20:48","1.245","-","2.57"
"2020/06/09","20:54","1.246","-","2.61"
"2020/06/09","21:00","1.246","-","2.64"
"2020/06/09","21:06","1.246","-","2.59"
"2020/06/09","21:12","1.246","-","2.57"
"2020/06/09","21:18","1.245","-","2.57"
"2020/06/09","21:24","1.244","-","2.6"
"2020/06/09","21:30","1.243","-","2.58"
"2020/06/09","21:36","1.242","-","2.61"
"2020/06/09","21:42","1.24","-","2.62"
"2020/06/09","21:48","1.239","-","2.6"
"2020/06/09","21:54","1.237","-","2.54"
"2020/06/09","22:00","1.234","-","2.56"
"2020/06/09","22:06","1.232","-","2.61"
"2020/06/09","22:12","1.229","-","2.56"
"2020/06/09","22:18","1.226","-","2.57"
"2020/06/09","22:24","1.223","-","2.55"
"2020/06/09","22:30","1.219","-","2.55"
"2020/06/09","22:36","1.216","-","2.55"
"2020/06/09","22:42","1.212","-","2.55"
"2020/06/09","22:48","1.207","-","2.55"
"2020/06/09","22:54","1.203","-","2.56"
"2020/06/09","23:00","1.198","-","2.59"
"2020/06/09","23:06","1.193","-","2.52"
"2020/06/09","23:12","1.188","-","2.5"
"2020/06/09","23:18","1.182","-","2.51"
"2020/06/09","23:24","1.176","-","2.56"
"2020/06/09","23:30","1.17","-","2.5"
"2020/06/09","23:36","1.164","-","2.53"
"2020/06/09","23:42","1.157","-","2.54"
"2020/06/09","23:48","1.151","-","2.51"
"2020/06/09","23:54","1.143","-","2.54"
"2020/06/10","00:00","1.136","-","2.52"
"2020/06/10","00:06","1.128","-","2.54"
"2020/06/10","00:12","1.12","-","2.47"
"2020/06/10","00:18","1.112","-","2.52"
"2020/06/10","00:24","1.104","-","2.44"
"2020/06/10","00:30","1.095","-","2.54"
"2020/06/10","00:36","1.086","-","2.44"
"2020/06/10","00:42","1.076","-","2.47"
"2020/06/10","00:48","1.067","-","2.44"
"2020/06/10","00:54","1.057","-","2.49"
"2020/06/10","01:00","1.046","-","2.4"
"2020/06/10","01:06","1.036","-","2.44"
"2020/06/10","01:12","1.025","-","2.43"
"2020/06/10","01:18","1.014","-","2.45"
"2020/06/10","01:24","1.002","-","2.43"
"2020/06/10","01:30","0.99","-","2.34"
"2020/06/10","01:36","0.978","-","2.39"
"2020/06/10","01:42","0.966","-","2.38"
"2020/06/10","01:48","0.953","-","2.32"
"2020/06/10","01:54","0.94","-","2.32"
"2020/06/10","02:00","0.927","-","2.3"
"2020/06/10","02:06","0.914","-","2.28"
"2020/06/10","02:12","0.9","-","2.3"
"2020/06/10","02:18","0.886","-","2.21"
"2020/06/10","02:24","0.872","-","2.24"
"2020/06/10","02:30","0.857","-","2.28"
"2020/06/10","02:36","0.842","-","2.19"
"2020/06/10","02:42","0.827","-","2.16"
"2020/06/10","02:48","0.811","-","2.21"
"2020/06/10","02:54","0.796","-","2.21"
"2020/06/10","03:00","0.78","-","2.14"
"2020/06/10","03:06","0.764","-","2.1"
"2020/06/10","03:12","0.747","-","2.13"
"2020/06/10","03:18","0.731","-","2.1"
"2020/06/10","03:24","0.714","-","2.08"
"2020/06/10","03:30","0.697","-","2.04"
"2020/06/10","03:36","0.679","-","2.02"
"2020/06/10","03:42","0.662","-","2.05"
"2020/06/10","03:48","0.644","-","2.06"
"2020/06/10","03:54","0.627","-","2.01"
"2020/06/10","04:00","0.609","-","1.94"
"2020/06/10","04:06","0.591","-","1.98"
"2020/06/10","04:12","0.572","-","1.99"
"2020/06/10","04:18","0.554","-","1.93"
"2020/06/10","04:24","0.536","-","1.91"
"2020/06/10","04:30","0.517","-","1.89"
"2020/06/10","04:36","0.499","-","1.88"
"2020/06/10","04:42","0.48","-","1.89"
"2020/06/10","04:48","0.461","-","1.79"
"2020/06/10","04:54","0.443","-","1.8"
"2020/06/10","05:00","0.424","-","1.81"
"2020/06/10","05:06","0.405","-","1.78"
"2020/06/10","05:12","0.386","-","1.77"
"2020/06/10","05:18","0.368","-","1.73"
"2020/06/10","05:24","0.349","-","1.7"
"2020/06/10","05:30","0.33","-","1.71"
"2020/06/10","05:36","0.312","-","1.68"
"2020/06/10","05:42","0.293","-","1.67"
"2020/06/10","05:48","0.275","-","1.66"
"2020/06/10","05:54","0.257","-","1.62"
"2020/06/10","06:00","0.239","-","1.6"
"2020/06/10","06:06","0.221","-","1.6"
"2020/06/10","06:12","0.203","-","1.55"
"2020/06/10","06:18","0.186","-","1.54"
"2020/06/10","06:24","0.169","-","1.5"
"2020/06/10","06:30","0.152","-","1.5"
"2020/06/10","06:36","0.135","-","1.46"
"2020/06/10","06:42","0.119","-","1.47"
"2020/06/10","06:48","0.102","-","1.45"
"2020/06/10","06:54","0.087","-","1.5"
"2020/06/10","07:00","0.071","-","1.42"
"2020/06/10","07:06","0.056","-","1.42"
"2020/06/10","07:12","0.041","-","1.45"
"2020/06/10","07:18","0.027","-","1.39"
"2020/06/10","07:24","0.013","-","1.4"
"2020/06/10","07:30","-0.001","-","1.38"
"2020/06/10","07:36","-0.014","-","1.39"
"2020/06/10","07:42","-0.027","-","1.37"
"2020/06/10","07:48","-0.039","-","1.37"
"2020/06/10","07:54","-0.051","-","1.34"
"2020/06/10","08:00","-0.062","-","1.31"
"2020/06/10","08:06","-0.073","-","1.32"
"2020/06/10","08:12","-0.084","-","1.31"
"2020/06/10","08:18","-0.093","-","1.36"
"2020/06/10","08:24","-0.103","-","1.23"
"2020/06/10","08:30","-0.111","-","1.26"
"2020/06/10","08:36","-0.12","-","1.27"
"2020/06/10","08:42","-0.127","-","1.26"
"2020/06/10","08:48","-0.134","-","1.24"
"2020/06/10","08:54","-0.141","-","1.22"
"2020/06/10","09:00","-0.147","-","1.23"
"2020/06/10","09:06","-0.152","-","1.21"
"2020/06/10","09:12","-0.157","-","1.22"
"2020/06/10","09:18","-0.161","-","1.16"
"2020/06/10","09:24","-0.164","-","1.16"
"2020/06/10","09:30","-0.167","-","1.3"
"2020/06/10","09:36","-0.169","-","1.02"
"2020/06/10","09:42","-0.171","-","1.11"
"2020/06/10","09:48","-0.172","-","1.18"
"2020/06/10","09:54","-0.172","-","1.11"
"2020/06/10","10:00","-0.172","-","1.11"
"2020/06/10","10:06","-0.171","-","1.13"
"2020/06/10","10:12","-0.169","-","1.11"
"2020/06/10","10:18","-0.167","-","1.11"
"2020/06/10","10:24","-0.164","-","1.17"
"2020/06/10","10:30","-0.161","-","1.12"
"2020/06/10","10:36","-0.156","-","1.1"
"2020/06/10","10:42","-0.152","-","1.12"
"2020/06/10","10:48","-0.146","-","1.14"
"2020/06/10","10:54","-0.14","-","1.25"
"2020/06/10","11:00","-0.134","-","1.3"
"2020/06/10","11:06","-0.127","-","1.38"
"2020/06/10","11:12","-0.119","-","1.38"
"2020/06/10","11:18","-0.111","-","1.39"
"2020/06/10","11:24","-0.102","-","1.39"
"2020/06/10","11:30","-0.093","-","1.44"
"2020/06/10","11:36","-0.083","-","1.48"
"2020/06/10","11:42","-0.072","-","1.55"
"2020/06/10","11:48","-0.061","-","1.51"
"2020/06/10","11:54","-0.05","-","1.5"
"2020/06/10","12:00","-0.038","-","1.41"
"2020/06/10","12:06","-0.025","-","1.39"
"2020/06/10","12:12","-0.013","-","1.34"
"2020/06/10","12:18","0.001","-","1.29"
"2020/06/10","12:24","0.015","-","1.26"
"2020/06/10","12:30","0.029","-","1.29"
"2020/06/10","12:36","0.043","-","1.24"
"2020/06/10","12:42","0.059","-","1.23"
"2020/06/10","12:48","0.074","-","1.2"
"2020/06/10","12:54","0.09","-","1.25"
"2020/06/10","13:00","0.106","-","1.32"
"2020/06/10","13:06","0.122","-","1.37"
"2020/06/10","13:12","0.139","-","1.37"
"2020/06/10","13:18","0.156","-","1.38"
"2020/06/10","13:24","0.173","-","1.43"
"2020/06/10","13:30","0.191","-","1.39"
"2020/06/10","13:36","0.208","-","1.5"
"2020/06/10","13:42","0.226","-","1.44"
"2020/06/10","13:48","0.244","-","1.46"
"2020/06/10","13:54","0.263","-","1.41"
"2020/06/10","14:00","0.281","-","1.43"
"2020/06/10","14:06","0.3","-","1.48"
"2020/06/10","14:12","0.318","-","1.39"
"2020/06/10","14:18","0.337","-","1.38"
"2020/06/10","14:24","0.356","-","1.49"
"2020/06/10","14:30","0.375","-","1.5"
"2020/06/10","14:36","0.394","-","1.44"
"2020/06/10","14:42","0.413","-","1.45"
"2020/06/10","14:48","0.432","-","1.58"
"2020/06/10","14:54","0.451","-","1.61"
"2020/06/10","15:00","0.47","-","1.53"
"2020/06/10","15:06","0.489","-","1.53"
"2020/06/10","15:12","0.508","-","1.58"
"2020/06/10","15:18","0.527","-","1.63"
"2020/06/10","15:24","0.546","-","1.62"
"2020/06/10","15:30","0.564","-","1.62"
"2020/06/10","15:36","0.583","-","1.71"
"2020/06/10","15:42","0.601","-","1.72"
"2020/06/10","15:48","0.619","-","1.74"
"2020/06/10","15:54","0.637","-","1.7"
"2020/06/10","16:00","0.655","-","1.65"
"2020/06/10","16:06","0.673","-","1.77"
"2020/06/10","16:12","0.69","-","1.77"
"2020/06/10","16:18","0.707","-","1.76"
"2020/06/10","16:24","0.724","-","1.78"
"2020/06/10","16:30","0.741","-","1.78"
"2020/06/10","16:36","0.757","-","1.76"
"2020/06/10","16:42","0.774","-","1.78"
"2020/06/10","16:48","0.789","-","1.82"
"2020/06/10","16:54","0.805","-","1.83"
"2020/06/10","17:00","0.82","-","1.89"
"2020/06/10","17:06","0.835","-","1.9"
"2020/06/10","17:12","0.85","-","1.9"
"2020/06/10","17:18","0.865","-","1.91"
"2020/06/10","17:24","0.879","-","1.89"
"2020/06/10","17:30","0.892","-","1.92"
"2020/06/10","17:36","0.906","-","1.94"
"2020/06/10","17:42","0.919","-","1.92"
"2020/06/10","17:48","0.932","-","1.92"
"2020/06/10","17:54","0.944","-","1.92"
"2020/06/10","18:00","0.956","-","1.94"
"2020/06/10","18:06","0.968","-","1.88"
"2020/06/10","18:12","0.979","-","1.9"
"2020/06/10","18:18","0.99","-","1.91"
"2020/06/10","18:24","1.001","-","1.98"
"2020/06/10","18:30","1.011","-","1.98"
"2020/06/10","18:36","1.021","-","1.9"
"2020/06/10","18:42","1.03","-","1.96"
"2020/06/10","18:48","1.039","-","2.02"
"2020/06/10","18:54","1.048","-","1.98"
"2020/06/10","19:00","1.056","-","1.95"
"2020/06/10","19:06","1.064","-","1.98"
"2020/06/10","19:12","1.072","-","1.95"
"2020/06/10","19:18","1.079","-","1.97"
"2020/06/10","19:24","1.086","-","1.93"
"2020/06/10","19:30","1.093","-","1.95"
"2020/06/10","19:36","1.099","-","1.97"
"2020/06/10","19:42","1.105","-","1.95"
"2020/06/10","19:48","1.11","-","1.95"
"2020/06/10","19:54","1.115","-","2"
"2020/06/10","20:00","1.12","-","2"
"2020/06/10","20:06","1.125","-","2.06"
"2020/06/10","20:12","1.129","-","2.03"
"2020/06/10","20:18","1.133","-","2.03"
"2020/06/10","20:24","1.136","-","2.06"
"2020/06/10","20:30","1.139","-","2.07"
"2020/06/10","20:36","1.142","-","2.06"
"2020/06/10","20:42","1.145","-","2.08"
"2020/06/10","20:48","1.147","-","2.09"
"2020/06/10","20:54","1.149","-","2.05"
"2020/06/10","21:00","1.151","-","2.06"
"2020/06/10","21:06","1.152","-","2.1"
"2020/06/10","21:12","1.153","-","2.12"
"2020/06/10","21:18","1.154","-","2.11"
"2020/06/10","21:24","1.154","-","2.13"
"2020/06/10","21:30","1.155","-","2.08"
"2020/06/10","21:36","1.154","-","2.13"
"2020/06/10","21:42","1.154","-","2.13"
"2020/06/10","21:48","1.154","-","2.12"
"2020/06/10","21:54","1.153","-","2.09"
